index	num_heavy_atoms	num_bonds	depiction	look	time	size
2179	28	30	BALL_AND_STICK	CARTOON	367.7821159362793	63.471
2179	28	30	WIREFRAME	CARTOON	0.514984130859375	7.703
2178	30	33	TUBE	GLOSSY	668.0431365966797	46.527
2179	28	30	SPACEFILLING	GLOSSY	288.4819507598877	33.777
2179	28	30	BALL_AND_STICK	GLOSSY	372.36690521240234	81.533
2179	28	30	WIREFRAME	GLOSSY	0.5209445953369141	7.703
2179	28	30	TUBE	CARTOON	593.6660766601562	28.46
2180	33	35	SPACEFILLING	CARTOON	333.773136138916	32.684
2179	28	30	TUBE	GLOSSY	597.4371433258057	38.34
2180	33	35	WIREFRAME	CARTOON	0.637054443359375	9.948
2180	33	35	BALL_AND_STICK	CARTOON	434.6480369567871	77.365
2180	33	35	SPACEFILLING	GLOSSY	329.79893684387207	40.847
2180	33	35	BALL_AND_STICK	GLOSSY	429.2581081390381	98.528
2180	33	35	WIREFRAME	GLOSSY	0.6289482116699219	9.948
2180	33	35	TUBE	CARTOON	756.0460567474365	38.316
2181	24	26	SPACEFILLING	CARTOON	229.09903526306152	22.774
2181	24	26	BALL_AND_STICK	CARTOON	315.90795516967773	57.502
2181	24	26	WIREFRAME	CARTOON	0.47707557678222656	7.194
2180	33	35	TUBE	GLOSSY	747.4191188812256	49.9
2181	24	26	SPACEFILLING	GLOSSY	230.04698753356934	28.699
2181	24	26	TUBE	CARTOON	537.3070240020752	27.27
2181	24	26	WIREFRAME	GLOSSY	0.4780292510986328	7.194
2182	15	15	SPACEFILLING	CARTOON	152.39500999450684	15.287
2181	24	26	BALL_AND_STICK	GLOSSY	319.08416748046875	73.166
2182	15	15	BALL_AND_STICK	CARTOON	228.4560203552246	42.042
2182	15	15	WIREFRAME	CARTOON	0.3349781036376953	5.244
2181	24	26	TUBE	GLOSSY	543.8239574432373	35.531
2182	15	15	SPACEFILLING	GLOSSY	150.74491500854492	18.986
2182	15	15	TUBE	CARTOON	389.2080783843994	20.265
2182	15	15	WIREFRAME	GLOSSY	0.32901763916015625	5.244
2182	15	15	BALL_AND_STICK	GLOSSY	227.74195671081543	53.757
2183	23	26	SPACEFILLING	CARTOON	240.9229278564453	23.026
2182	15	15	TUBE	GLOSSY	389.7080421447754	26.781
2183	23	26	WIREFRAME	CARTOON	0.43892860412597656	6.616
2183	23	26	BALL_AND_STICK	CARTOON	303.9710521697998	54.497
2183	23	26	SPACEFILLING	GLOSSY	242.7988052368164	28.709
2183	23	26	BALL_AND_STICK	GLOSSY	302.9513359069824	68.675
2183	23	26	WIREFRAME	GLOSSY	0.4341602325439453	6.616
2183	23	26	TUBE	CARTOON	509.80305671691895	24.514
2184	16	18	SPACEFILLING	CARTOON	158.76007080078125	17.051
2184	16	18	BALL_AND_STICK	CARTOON	210.08992195129395	39.796
2184	16	18	WIREFRAME	CARTOON	0.32329559326171875	5.099
2183	23	26	TUBE	GLOSSY	506.2298774719238	33.118
2184	16	18	SPACEFILLING	GLOSSY	161.77892684936523	21.03
2184	16	18	TUBE	CARTOON	378.62491607666016	20.1
2184	16	18	WIREFRAME	GLOSSY	0.3352165222167969	5.099
2184	16	18	BALL_AND_STICK	GLOSSY	209.59186553955078	50.216
2184	16	18	TUBE	GLOSSY	374.09305572509766	26.558
2185	28	31	SPACEFILLING	CARTOON	275.33793449401855	25.945
2185	28	31	WIREFRAME	CARTOON	0.6830692291259766	11.125
2185	28	31	BALL_AND_STICK	CARTOON	434.66806411743164	81.619
2185	28	31	SPACEFILLING	GLOSSY	277.4488925933838	32.868
2185	28	31	BALL_AND_STICK	GLOSSY	429.71277236938477	104.58
2185	28	31	WIREFRAME	GLOSSY	0.6821155548095703	11.125
2185	28	31	TUBE	CARTOON	836.8189334869385	41.071
2186	16	16	SPACEFILLING	CARTOON	161.43321990966797	16.278
2186	16	16	BALL_AND_STICK	CARTOON	224.14517402648926	41.341
2186	16	16	WIREFRAME	CARTOON	0.3199577331542969	4.656
2185	28	31	TUBE	GLOSSY	848.8011360168457	55.389
2186	16	16	TUBE	CARTOON	347.7599620819092	17.754
2186	16	16	SPACEFILLING	GLOSSY	187.66093254089355	20.225
2186	16	16	WIREFRAME	GLOSSY	0.32901763916015625	4.656
2187	14	14	SPACEFILLING	CARTOON	143.51892471313477	13.984
2186	16	16	BALL_AND_STICK	GLOSSY	253.7219524383545	52.462
2186	16	16	TUBE	GLOSSY	376.07598304748535	23.951
2187	14	14	WIREFRAME	CARTOON	0.28014183044433594	4.035
2187	14	14	BALL_AND_STICK	CARTOON	191.3747787475586	33.553
2187	14	14	SPACEFILLING	GLOSSY	137.74895668029785	17.413
2187	14	14	TUBE	CARTOON	298.97093772888184	15.017
2187	14	14	WIREFRAME	GLOSSY	0.27108192443847656	4.035
2187	14	14	BALL_AND_STICK	GLOSSY	190.9329891204834	43.377
2188	26	28	SPACEFILLING	CARTOON	270.0679302215576	22.272
2187	14	14	TUBE	GLOSSY	311.69891357421875	19.763
2188	26	28	WIREFRAME	CARTOON	0.5090236663818359	7.388
2188	26	28	BALL_AND_STICK	CARTOON	353.3749580383301	53.699
2188	26	28	SPACEFILLING	GLOSSY	252.72703170776367	28.559
2188	26	28	BALL_AND_STICK	GLOSSY	333.3570957183838	69.427
2188	26	28	WIREFRAME	GLOSSY	0.5030632019042969	7.388
2188	26	28	TUBE	CARTOON	573.6908912658691	25.521
2189	22	24	SPACEFILLING	CARTOON	222.2299575805664	20.887
2188	26	28	TUBE	GLOSSY	568.5760974884033	34.495
2189	22	24	WIREFRAME	CARTOON	0.4100799560546875	6.161
2189	22	24	BALL_AND_STICK	CARTOON	280.34090995788574	47.924
2189	22	24	SPACEFILLING	GLOSSY	223.4501838684082	26.278
2189	22	24	BALL_AND_STICK	GLOSSY	277.18615531921387	60.81
2189	22	24	WIREFRAME	GLOSSY	0.4017353057861328	6.161
2189	22	24	TUBE	CARTOON	464.7068977355957	22.986
2189	22	24	TUBE	GLOSSY	466.0661220550537	31.102
2190	37	40	SPACEFILLING	CARTOON	398.3469009399414	39.514
2190	37	40	WIREFRAME	CARTOON	0.6301403045654297	9.851
2190	37	40	BALL_AND_STICK	CARTOON	484.85302925109863	91.442
2190	37	40	SPACEFILLING	GLOSSY	399.0027904510498	48.743
2190	37	40	BALL_AND_STICK	GLOSSY	488.2957935333252	115.588
2190	37	40	WIREFRAME	GLOSSY	0.6380081176757812	9.851
2190	37	40	TUBE	CARTOON	774.5311260223389	39.172
2191	24	27	SPACEFILLING	CARTOON	248.9180564880371	22.419
2191	24	27	BALL_AND_STICK	CARTOON	344.4218635559082	61.418
2191	24	27	WIREFRAME	CARTOON	0.5109310150146484	7.698
2190	37	40	TUBE	GLOSSY	777.1248817443848	52.132
2191	24	27	SPACEFILLING	GLOSSY	248.89183044433594	28.296
2191	24	27	TUBE	CARTOON	608.0200672149658	28.082
2191	24	27	WIREFRAME	GLOSSY	0.5030632019042969	7.698
2191	24	27	BALL_AND_STICK	GLOSSY	354.57897186279297	79.234
2192	27	29	SPACEFILLING	CARTOON	281.48388862609863	27.02
2192	27	29	BALL_AND_STICK	CARTOON	368.98183822631836	64.496
2192	27	29	WIREFRAME	CARTOON	0.5328655242919922	7.989
2191	24	27	TUBE	GLOSSY	638.0927562713623	37.816
2192	27	29	SPACEFILLING	GLOSSY	298.875093460083	33.695
2192	27	29	TUBE	CARTOON	628.1719207763672	31.431
2192	27	29	WIREFRAME	GLOSSY	0.5297660827636719	7.989
2192	27	29	BALL_AND_STICK	GLOSSY	376.7218589782715	81.82
2193	26	28	SPACEFILLING	CARTOON	270.7540988922119	23.975
2193	26	28	BALL_AND_STICK	CARTOON	342.88907051086426	52.455
2193	26	28	WIREFRAME	CARTOON	0.4467964172363281	6.608
2192	27	29	TUBE	GLOSSY	628.7992000579834	41.588
2193	26	28	SPACEFILLING	GLOSSY	283.56099128723145	30.25
2193	26	28	TUBE	CARTOON	534.7409248352051	23.767
2193	26	28	WIREFRAME	GLOSSY	0.44989585876464844	6.608
2193	26	28	BALL_AND_STICK	GLOSSY	346.79102897644043	68.114
2193	26	28	TUBE	GLOSSY	525.3360271453857	32.465
2194	38	41	SPACEFILLING	CARTOON	397.22394943237305	37.859
2194	38	41	WIREFRAME	CARTOON	0.7059574127197266	10.895
2194	38	41	BALL_AND_STICK	CARTOON	511.9349956512451	90.345
2194	38	41	SPACEFILLING	GLOSSY	394.1361904144287	47.236
2194	38	41	BALL_AND_STICK	GLOSSY	511.091947555542	115.03
2194	38	41	WIREFRAME	GLOSSY	0.701904296875	10.895
2195	10	9	SPACEFILLING	CARTOON	87.3258113861084	9.578
2194	38	41	TUBE	CARTOON	830.927848815918	42.305
2195	10	9	BALL_AND_STICK	CARTOON	109.27224159240723	17.675
2195	10	9	WIREFRAME	CARTOON	0.13685226440429688	1.881
2195	10	9	SPACEFILLING	GLOSSY	86.6401195526123	12.003
2195	10	9	TUBE	CARTOON	122.81918525695801	6.67
2195	10	9	BALL_AND_STICK	GLOSSY	108.6111068725586	22.1
2195	10	9	WIREFRAME	GLOSSY	0.14901161193847656	1.881
2195	10	9	TUBE	GLOSSY	125.26917457580566	8.583
2196	12	11	SPACEFILLING	CARTOON	100.52108764648438	10.537
2196	12	11	BALL_AND_STICK	CARTOON	130.23686408996582	20.818
2196	12	11	WIREFRAME	CARTOON	0.1709461212158203	2.259
2194	38	41	TUBE	GLOSSY	833.2889080047607	56.086
2196	12	11	SPACEFILLING	GLOSSY	97.95498847961426	13.444
2196	12	11	TUBE	CARTOON	147.1550464630127	7.388
2196	12	11	WIREFRAME	GLOSSY	0.1800060272216797	2.259
2196	12	11	BALL_AND_STICK	GLOSSY	132.10415840148926	26.413
2196	12	11	TUBE	GLOSSY	150.62403678894043	10.276
2197	32	35	SPACEFILLING	CARTOON	324.53107833862305	30.597
2197	32	35	WIREFRAME	CARTOON	0.5931854248046875	8.878
2197	32	35	BALL_AND_STICK	CARTOON	415.3609275817871	72.558
2197	32	35	SPACEFILLING	GLOSSY	328.1111717224121	38.448
2197	32	35	TUBE	CARTOON	686.3911151885986	33.234
2197	32	35	WIREFRAME	GLOSSY	0.5869865417480469	8.878
2197	32	35	BALL_AND_STICK	GLOSSY	419.6450710296631	92.118
2198	32	34	SPACEFILLING	CARTOON	317.75712966918945	30.576
2197	32	35	TUBE	GLOSSY	683.4309101104736	44.158
2198	32	34	WIREFRAME	CARTOON	0.6420612335205078	10.041
2198	32	34	BALL_AND_STICK	CARTOON	448.2579231262207	78.786
2198	32	34	SPACEFILLING	GLOSSY	322.20005989074707	38.427
2198	32	34	BALL_AND_STICK	GLOSSY	448.69303703308105	101.918
2198	32	34	WIREFRAME	GLOSSY	0.6337165832519531	10.041
2198	32	34	TUBE	CARTOON	770.6649303436279	37.686
2199	34	36	SPACEFILLING	CARTOON	347.11408615112305	31.482
2199	34	36	BALL_AND_STICK	CARTOON	474.92504119873047	80.73
2199	34	36	WIREFRAME	CARTOON	0.6542205810546875	9.953
2198	32	34	TUBE	GLOSSY	778.393030166626	49.342
2199	34	36	SPACEFILLING	GLOSSY	339.8559093475342	39.763
2199	34	36	BALL_AND_STICK	GLOSSY	476.66311264038086	104.133
2199	34	36	WIREFRAME	GLOSSY	0.6520748138427734	9.953
2199	34	36	TUBE	CARTOON	767.9400444030762	36.587
2200	28	30	SPACEFILLING	CARTOON	289.94202613830566	29.072
2200	28	30	BALL_AND_STICK	CARTOON	387.2969150543213	70.356
2200	28	30	WIREFRAME	CARTOON	0.5400180816650391	8.38
2199	34	36	TUBE	GLOSSY	770.2529430389404	48.668
2200	28	30	SPACEFILLING	GLOSSY	286.6659164428711	35.995
2200	28	30	TUBE	CARTOON	646.8451023101807	33.202
2200	28	30	WIREFRAME	GLOSSY	0.5660057067871094	8.38
2200	28	30	BALL_AND_STICK	GLOSSY	393.14770698547363	90.263
2201	15	16	SPACEFILLING	CARTOON	140.75994491577148	13.482
2201	15	16	BALL_AND_STICK	CARTOON	195.07718086242676	34.449
2201	15	16	WIREFRAME	CARTOON	0.3199577331542969	4.609
2201	15	16	SPACEFILLING	GLOSSY	140.23804664611816	17.151
2200	28	30	TUBE	GLOSSY	641.3881778717041	43.366
2201	15	16	TUBE	CARTOON	343.71089935302734	16.314
2201	15	16	WIREFRAME	GLOSSY	0.30422210693359375	4.609
2201	15	16	BALL_AND_STICK	GLOSSY	194.09823417663574	43.816
2201	15	16	TUBE	GLOSSY	340.85726737976074	22.526
2202	28	31	SPACEFILLING	CARTOON	293.12992095947266	25.961
2202	28	31	WIREFRAME	CARTOON	0.6914138793945312	11.205
2202	28	31	BALL_AND_STICK	CARTOON	443.5770511627197	78.624
2202	28	31	SPACEFILLING	GLOSSY	290.39835929870605	32.828
2202	28	31	BALL_AND_STICK	GLOSSY	441.3139820098877	102.458
2202	28	31	WIREFRAME	GLOSSY	0.6840229034423828	11.205
2202	28	31	TUBE	CARTOON	867.912769317627	41.78
2203	21	22	SPACEFILLING	CARTOON	212.16607093811035	19.757
2203	21	22	BALL_AND_STICK	CARTOON	304.9437999725342	53.545
2203	21	22	WIREFRAME	CARTOON	0.43487548828125	6.937
2202	28	31	TUBE	GLOSSY	882.8868865966797	55.026
2203	21	22	SPACEFILLING	GLOSSY	220.25012969970703	24.902
2203	21	22	TUBE	CARTOON	535.4039669036865	25.622
2203	21	22	WIREFRAME	GLOSSY	0.4410743713378906	6.937
2203	21	22	BALL_AND_STICK	GLOSSY	303.5271167755127	69.163
2204	36	39	SPACEFILLING	CARTOON	367.8009510040283	31.767
2203	21	22	TUBE	GLOSSY	527.2488594055176	33.984
2204	36	39	WIREFRAME	CARTOON	0.6930828094482422	10.606
2204	36	39	BALL_AND_STICK	CARTOON	492.5038814544678	78.791
2204	36	39	SPACEFILLING	GLOSSY	373.4891414642334	40.468
2204	36	39	BALL_AND_STICK	GLOSSY	497.7231025695801	102.734
2204	36	39	WIREFRAME	GLOSSY	0.6928443908691406	10.606
2204	36	39	TUBE	CARTOON	839.4250869750977	36.723
2205	30	32	SPACEFILLING	CARTOON	311.7489814758301	29.169
2205	30	32	BALL_AND_STICK	CARTOON	404.1140079498291	72.012
2205	30	32	WIREFRAME	CARTOON	0.5750656127929688	8.926
2204	36	39	TUBE	GLOSSY	837.5141620635986	50.907
2205	30	32	SPACEFILLING	GLOSSY	307.90114402770996	36.562
2205	30	32	TUBE	CARTOON	697.624921798706	33.236
2205	30	32	WIREFRAME	GLOSSY	0.5829334259033203	8.926
2205	30	32	BALL_AND_STICK	GLOSSY	399.0750312805176	91.737
2206	26	28	SPACEFILLING	CARTOON	275.0380039215088	25.403
2206	26	28	BALL_AND_STICK	CARTOON	341.6140079498291	57.603
2206	26	28	WIREFRAME	CARTOON	0.5700588226318359	7.519
2205	30	32	TUBE	GLOSSY	703.9530277252197	44.75
2206	26	28	SPACEFILLING	GLOSSY	268.83792877197266	31.778
2206	26	28	TUBE	CARTOON	600.0289916992188	28.329
2206	26	28	WIREFRAME	GLOSSY	0.5037784576416016	7.519
2206	26	28	BALL_AND_STICK	GLOSSY	335.2539539337158	73.55
2207	16	18	SPACEFILLING	CARTOON	162.93907165527344	15.127
2207	16	18	BALL_AND_STICK	CARTOON	207.672119140625	34.526
2207	16	18	WIREFRAME	CARTOON	0.31495094299316406	4.754
2206	26	28	TUBE	GLOSSY	592.4360752105713	37.486
2207	16	18	SPACEFILLING	GLOSSY	162.4429225921631	19.01
2207	16	18	TUBE	CARTOON	364.43400382995605	17.525
2207	16	18	WIREFRAME	GLOSSY	0.3209114074707031	4.754
2207	16	18	BALL_AND_STICK	GLOSSY	208.60719680786133	44.264
2208	24	26	SPACEFILLING	CARTOON	241.4531707763672	21.722
2207	16	18	TUBE	GLOSSY	361.97566986083984	23.318
2208	24	26	WIREFRAME	CARTOON	0.47206878662109375	7.058
2208	24	26	BALL_AND_STICK	CARTOON	316.713809967041	52.357
2208	24	26	SPACEFILLING	GLOSSY	245.7599639892578	27.557
2208	24	26	BALL_AND_STICK	GLOSSY	318.634033203125	67.076
2208	24	26	WIREFRAME	GLOSSY	0.47898292541503906	7.058
2208	24	26	TUBE	CARTOON	557.6801300048828	25.711
2209	24	27	SPACEFILLING	CARTOON	243.3910369873047	21.889
2208	24	26	TUBE	GLOSSY	546.2546348571777	34.332
2209	24	27	WIREFRAME	CARTOON	0.48804283142089844	7.25
2209	24	27	BALL_AND_STICK	CARTOON	318.03297996520996	52.922
2209	24	27	SPACEFILLING	GLOSSY	244.0640926361084	27.724
2209	24	27	BALL_AND_STICK	GLOSSY	320.7287788391113	68.078
2209	24	27	WIREFRAME	GLOSSY	0.4878044128417969	7.25
2209	24	27	TUBE	CARTOON	564.5871162414551	26.181
2210	25	27	SPACEFILLING	CARTOON	258.4059238433838	24.463
2210	25	27	BALL_AND_STICK	CARTOON	326.76196098327637	56.513
2210	25	27	WIREFRAME	CARTOON	0.48279762268066406	7.324
2209	24	27	TUBE	GLOSSY	562.7000331878662	34.973
2210	25	27	SPACEFILLING	GLOSSY	254.472017288208	30.59
2210	25	27	BALL_AND_STICK	GLOSSY	329.0519714355469	71.503
2210	25	27	WIREFRAME	GLOSSY	0.4849433898925781	7.324
2210	25	27	TUBE	CARTOON	560.5838298797607	28.285
2211	14	15	SPACEFILLING	CARTOON	129.9290657043457	12.713
2211	14	15	BALL_AND_STICK	CARTOON	180.68718910217285	31.682
2211	14	15	WIREFRAME	CARTOON	0.27489662170410156	4.221
2211	14	15	SPACEFILLING	GLOSSY	129.49419021606445	16.136
2210	25	27	TUBE	GLOSSY	558.4733486175537	37.542
2211	14	15	TUBE	CARTOON	309.7100257873535	14.796
2211	14	15	WIREFRAME	GLOSSY	0.28395652770996094	4.221
2211	14	15	BALL_AND_STICK	GLOSSY	182.83605575561523	40.262
2212	25	27	SPACEFILLING	CARTOON	258.8672637939453	24.393
2211	14	15	TUBE	GLOSSY	313.37499618530273	20.146
2212	25	27	WIREFRAME	CARTOON	0.4858970642089844	7.324
2212	25	27	BALL_AND_STICK	CARTOON	333.55093002319336	56.063
2212	25	27	SPACEFILLING	GLOSSY	258.7912082672119	30.52
2212	25	27	BALL_AND_STICK	GLOSSY	327.18801498413086	71.913
2212	25	27	WIREFRAME	GLOSSY	0.49805641174316406	7.324
2212	25	27	TUBE	CARTOON	562.4160766601562	28.138
2212	25	27	TUBE	GLOSSY	564.4640922546387	37.118
2213	31	33	SPACEFILLING	CARTOON	321.54107093811035	28.754
2213	31	33	WIREFRAME	CARTOON	0.5998611450195312	9.189
2213	31	33	BALL_AND_STICK	CARTOON	418.0891513824463	68.537
2213	31	33	SPACEFILLING	GLOSSY	316.6239261627197	36.301
2213	31	33	BALL_AND_STICK	GLOSSY	411.62610054016113	88.093
2213	31	33	WIREFRAME	GLOSSY	0.6089210510253906	9.189
2213	31	33	TUBE	CARTOON	704.1840553283691	33.969
2214	30	32	SPACEFILLING	CARTOON	305.6910037994385	28.11
2213	31	33	TUBE	GLOSSY	711.1480236053467	44.538
2214	30	32	WIREFRAME	CARTOON	0.6000995635986328	8.595
2214	30	32	BALL_AND_STICK	CARTOON	399.7230529785156	66.418
2214	30	32	SPACEFILLING	GLOSSY	304.9778938293457	35.409
2214	30	32	TUBE	CARTOON	661.0090732574463	31.268
2214	30	32	WIREFRAME	GLOSSY	0.5660057067871094	8.595
2214	30	32	BALL_AND_STICK	GLOSSY	401.979923248291	85.544
2215	36	38	SPACEFILLING	CARTOON	408.97107124328613	34.233
2215	36	38	BALL_AND_STICK	CARTOON	504.64916229248047	81.368
2215	36	38	WIREFRAME	CARTOON	0.6508827209472656	10.043
2214	30	32	TUBE	GLOSSY	713.6969566345215	41.729
2215	36	38	SPACEFILLING	GLOSSY	375.6570816040039	43.068
2215	36	38	BALL_AND_STICK	GLOSSY	481.31489753723145	104.161
2215	36	38	WIREFRAME	GLOSSY	0.66375732421875	10.043
2215	36	38	TUBE	CARTOON	776.6408920288086	36.508
2216	38	42	SPACEFILLING	CARTOON	391.58082008361816	35.521
2215	36	38	TUBE	GLOSSY	769.7319984436035	49.677
2216	38	42	WIREFRAME	CARTOON	0.7219314575195312	11.342
2216	38	42	BALL_AND_STICK	CARTOON	513.0119323730469	87.21
2216	38	42	SPACEFILLING	GLOSSY	389.4631862640381	44.806
2216	38	42	BALL_AND_STICK	GLOSSY	515.5599117279053	112.083
2216	38	42	WIREFRAME	GLOSSY	0.7770061492919922	11.342
2216	38	42	TUBE	CARTOON	891.7820453643799	42.207
2217	13	14	SPACEFILLING	CARTOON	123.62217903137207	11.844
2217	13	14	BALL_AND_STICK	CARTOON	166.1992073059082	28.995
2217	13	14	WIREFRAME	CARTOON	0.26416778564453125	3.833
2217	13	14	SPACEFILLING	GLOSSY	122.09105491638184	15.021
2217	13	14	TUBE	CARTOON	280.7960510253906	13.478
2217	13	14	BALL_AND_STICK	GLOSSY	165.66085815429688	36.708
2217	13	14	WIREFRAME	GLOSSY	0.2567768096923828	3.833
2218	13	13	SPACEFILLING	CARTOON	126.55305862426758	12.779
2217	13	14	TUBE	GLOSSY	281.8169593811035	18.226
2216	38	42	TUBE	GLOSSY	886.6240978240967	56.081
2218	13	13	WIREFRAME	CARTOON	0.26106834411621094	3.872
2218	13	13	SPACEFILLING	GLOSSY	127.87723541259766	15.982
2218	13	13	BALL_AND_STICK	CARTOON	175.25196075439453	31.742
2218	13	13	TUBE	CARTOON	280.4899215698242	14.798
2218	13	13	WIREFRAME	GLOSSY	0.2598762512207031	3.872
2218	13	13	BALL_AND_STICK	GLOSSY	172.22094535827637	40.224
2218	13	13	TUBE	GLOSSY	283.50210189819336	19.567
2219	31	34	SPACEFILLING	CARTOON	317.98291206359863	29.508
2219	31	34	WIREFRAME	CARTOON	0.6670951843261719	10.433
2219	31	34	BALL_AND_STICK	CARTOON	433.4421157836914	76.319
2219	31	34	SPACEFILLING	GLOSSY	317.58999824523926	37.113
2219	31	34	BALL_AND_STICK	GLOSSY	435.8639717102051	97.255
2219	31	34	WIREFRAME	GLOSSY	0.6568431854248047	10.433
2219	31	34	TUBE	CARTOON	810.1699352264404	38.746
2220	29	32	SPACEFILLING	CARTOON	289.6430492401123	25.855
2220	29	32	BALL_AND_STICK	CARTOON	404.07705307006836	65.437
2220	29	32	WIREFRAME	CARTOON	0.6060600280761719	9.28
2219	31	34	TUBE	GLOSSY	799.044132232666	52.3
2220	29	32	SPACEFILLING	GLOSSY	295.212984085083	32.86
2220	29	32	BALL_AND_STICK	GLOSSY	404.48522567749023	85.307
2220	29	32	WIREFRAME	GLOSSY	0.6251335144042969	9.28
2220	29	32	TUBE	CARTOON	731.1818599700928	32.488
2221	30	31	SPACEFILLING	CARTOON	306.9419860839844	29.379
2221	30	31	BALL_AND_STICK	CARTOON	384.94420051574707	64.978
2221	30	31	WIREFRAME	CARTOON	0.6031990051269531	7.876
2220	29	32	TUBE	GLOSSY	735.2869510650635	44.303
2221	30	31	SPACEFILLING	GLOSSY	303.210973739624	36.71
2221	30	31	TUBE	CARTOON	602.3929119110107	29.212
2221	30	31	WIREFRAME	GLOSSY	0.5283355712890625	7.876
2221	30	31	BALL_AND_STICK	GLOSSY	384.6700191497803	82.862
2222	12	11	SPACEFILLING	CARTOON	114.94302749633789	12.796
2222	12	11	BALL_AND_STICK	CARTOON	170.0751781463623	31.032
2222	12	11	WIREFRAME	CARTOON	0.2300739288330078	3.48
2222	12	11	SPACEFILLING	GLOSSY	117.73800849914551	15.751
2222	12	11	TUBE	CARTOON	248.81505966186523	13.572
2221	30	31	TUBE	GLOSSY	601.111650466919	38.995
2222	12	11	WIREFRAME	GLOSSY	0.24080276489257812	3.48
2222	12	11	BALL_AND_STICK	GLOSSY	171.06008529663086	39.748
2222	12	11	TUBE	GLOSSY	250.55599212646484	17.713
2223	27	28	SPACEFILLING	CARTOON	263.58890533447266	24.893
2223	27	28	WIREFRAME	CARTOON	0.49185752868652344	7.488
2223	27	28	BALL_AND_STICK	CARTOON	346.73476219177246	59.529
2223	27	28	SPACEFILLING	GLOSSY	261.9028091430664	31.49
2223	27	28	TUBE	CARTOON	566.8730735778809	27.554
2223	27	28	WIREFRAME	GLOSSY	0.5025863647460938	7.488
2223	27	28	BALL_AND_STICK	GLOSSY	345.6282615661621	75.867
2224	14	13	SPACEFILLING	CARTOON	140.5167579650879	14.443
2224	14	13	BALL_AND_STICK	CARTOON	197.7560520172119	36.428
2224	14	13	WIREFRAME	CARTOON	0.28014183044433594	4.46
2224	14	13	SPACEFILLING	GLOSSY	142.5318717956543	17.894
2223	27	28	TUBE	GLOSSY	567.6827430725098	36.849
2224	14	13	TUBE	CARTOON	332.03816413879395	17.141
2224	14	13	WIREFRAME	GLOSSY	0.28705596923828125	4.46
2224	14	13	BALL_AND_STICK	GLOSSY	198.14801216125488	46.515
2224	14	13	TUBE	GLOSSY	332.0732116699219	23.039
2225	27	30	SPACEFILLING	CARTOON	278.1550884246826	25.581
2225	27	30	WIREFRAME	CARTOON	0.5030632019042969	7.454
2225	27	30	BALL_AND_STICK	CARTOON	353.0120849609375	58.816
2225	27	30	SPACEFILLING	GLOSSY	275.2342224121094	32.156
2225	27	30	BALL_AND_STICK	GLOSSY	354.079008102417	75.568
2225	27	30	WIREFRAME	GLOSSY	0.5068778991699219	7.454
2225	27	30	TUBE	CARTOON	581.3777446746826	26.809
2226	19	21	SPACEFILLING	CARTOON	181.837797164917	16.817
2226	19	21	BALL_AND_STICK	CARTOON	242.63310432434082	42.309
2226	19	21	WIREFRAME	CARTOON	0.3628730773925781	5.404
2225	27	30	TUBE	GLOSSY	588.3619785308838	36.617
2226	19	21	SPACEFILLING	GLOSSY	187.96896934509277	21.48
2226	19	21	BALL_AND_STICK	GLOSSY	244.584321975708	53.335
2226	19	21	WIREFRAME	GLOSSY	0.3571510314941406	5.404
2226	19	21	TUBE	CARTOON	422.39880561828613	18.996
2227	24	24	SPACEFILLING	CARTOON	241.44315719604492	23.922
2226	19	21	TUBE	GLOSSY	410.2458953857422	25.768
2227	24	24	WIREFRAME	CARTOON	0.41866302490234375	6.53
2227	24	24	BALL_AND_STICK	CARTOON	314.5148754119873	53.822
2227	24	24	SPACEFILLING	GLOSSY	240.07916450500488	29.787
2227	24	24	BALL_AND_STICK	GLOSSY	310.64915657043457	68.23
2227	24	24	WIREFRAME	GLOSSY	0.4248619079589844	6.53
2227	24	24	TUBE	CARTOON	494.1401481628418	23.976
2228	29	32	SPACEFILLING	CARTOON	299.7739315032959	28.694
2227	24	24	TUBE	GLOSSY	504.5969486236572	32.397
2228	29	32	WIREFRAME	CARTOON	0.63323974609375	9.861
2228	29	32	BALL_AND_STICK	CARTOON	415.84324836730957	70.32
2228	29	32	SPACEFILLING	GLOSSY	302.9751777648926	35.811
2228	29	32	BALL_AND_STICK	GLOSSY	412.63413429260254	89.872
2228	29	32	WIREFRAME	GLOSSY	0.7398128509521484	9.861
2228	29	32	TUBE	CARTOON	765.1679515838623	37.655
2229	28	31	SPACEFILLING	CARTOON	292.45495796203613	27.171
2228	29	32	TUBE	GLOSSY	746.4208602905273	50.088
2229	28	31	WIREFRAME	CARTOON	0.5812644958496094	9.073
2229	28	31	BALL_AND_STICK	CARTOON	399.23691749572754	70.048
2229	28	31	SPACEFILLING	GLOSSY	295.81284523010254	34.04
2229	28	31	BALL_AND_STICK	GLOSSY	398.01883697509766	89.95
2229	28	31	WIREFRAME	GLOSSY	0.6208419799804688	9.073
2229	28	31	TUBE	CARTOON	699.3517875671387	34.453
2230	24	25	SPACEFILLING	CARTOON	239.3970489501953	22.224
2230	24	25	BALL_AND_STICK	CARTOON	318.55297088623047	55.734
2230	24	25	WIREFRAME	CARTOON	0.4761219024658203	7.131
2229	28	31	TUBE	GLOSSY	692.8601264953613	46.741
